ID,area_type,availability,location,size,society,total_sqft,bath,balcony,price
4430,Built-up  Area,Ready To Move,Lake City,2 BHK,Prdenth,780,2.0,1.0,35.0
390,Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,2 BHK,Lancyey,1145,2.0,2.0,45.79
10505,Super built-up  Area,Ready To Move,BAGUR ROAD,3 BHK,,1200,2.0,2.0,35.0
7124,Super built-up  Area,Ready To Move,KR Puram,2 BHK,Thisea ,1200,2.0,1.0,42.0
5913,Plot  Area,Ready To Move,Lakshmipura Vidyaanyapura,8 Bedroom,,3500,6.0,2.0,120.0
8592,Super built-up  Area,Ready To Move,Sadashiva Nagar,4 BHK,,7400,5.0,,1850.0
4806,Super built-up  Area,Ready To Move,Banashankari,2 BHK,,1041,2.0,1.0,36.44
9548,Plot  Area,Ready To Move,Vishveshwarya Layout,4 Bedroom,,2000,3.0,0.0,90.0
8238,Super built-up  Area,Ready To Move,Devanahalli,1 BHK,,775,1.0,0.0,39.0
8044,Built-up  Area,Ready To Move,CV Raman Nagar,3 BHK,Srshq T,1435,2.0,2.0,60.0
10423,Super built-up  Area,18-Jul,Hosa Road,2 BHK,SJerse ,1170,2.0,2.0,65.0
3993,Super built-up  Area,Ready To Move,Ramakrishnappa Layout,3 BHK,,2770,4.0,3.0,315.0
10179,Super built-up  Area,Ready To Move,Dodda Banaswadi,3 BHK,,1500,3.0,2.0,56.0
6609,Built-up  Area,Ready To Move,Hennur Gardens,3 BHK,PlhtsHe,1490,2.0,1.0,115.0
5319,Super built-up  Area,Ready To Move,7th Phase JP Nagar,3 BHK,Eladero,1650,3.0,2.0,110.0
10486,Super built-up  Area,Ready To Move,Sarjapur  Road,3 BHK,Ahriaup,1881,3.0,2.0,145.0
7119,Built-up  Area,Ready To Move,EPIP Zone,3 BHK,,1709,3.0,1.0,80.0
2421,Plot  Area,Ready To Move,Basavanagara,4 Bedroom,,2000,3.0,2.0,25.0
5604,Super built-up  Area,Ready To Move,EPIP Zone,2 BHK,Ste 2al,1343,2.0,2.0,86.0
1750,Super built-up  Area,Ready To Move,Domlur,3 BHK,Saiewas,1875,2.0,2.0,150.0
9613,Super built-up  Area,Ready To Move,Electronic City,2 BHK,MavanK ,975,2.0,1.0,32.0
10356,Super built-up  Area,18-Jul,Hosur Road,3 BHK,PuendWe,1689,3.0,2.0,103.0
338,Super built-up  Area,Ready To Move,Somasundara Palya,3 BHK,,1600,3.0,3.0,64.0
8407,Super built-up  Area,Ready To Move,Hormavu,2 BHK,Undraro,1200,2.0,3.0,68.0
1341,Super built-up  Area,Ready To Move,Jigani,3 BHK,DLhtsan,1300,3.0,3.0,150.0
10172,Super built-up  Area,18-Apr,Kudlu Gate,2 BHK,SunetSo,940,2.0,1.0,69.57
7982,Built-up  Area,Ready To Move,Hulimavu,2 BHK,Chtali ,1000,2.0,1.0,45.0
3640,Super built-up  Area,Ready To Move,Yelahanka,2 BHK,PuziaVe,1327,2.0,3.0,85.0
329,Super built-up  Area,Ready To Move,Kaggalipura,3 BHK,Baowsig,1150,2.0,1.0,55.0
9416,Super built-up  Area,Ready To Move,Kathriguppe,3 BHK,,1335,2.0,3.0,73.43
3004,Super built-up  Area,18-Feb,Whitefield,3 BHK,BrlisCo,3850,5.0,,316.0
6960,Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,3 BHK,Lancyey,1375,2.0,1.0,54.99
4090,Super built-up  Area,Ready To Move,Neeladri Nagar,2 BHK,,1060,2.0,0.0,35.0
2322,Plot  Area,Ready To Move,Kaval Byrasandra,4 Bedroom,,750,4.0,3.0,110.0
6667,Super built-up  Area,Ready To Move,Vittal Mallya Road,2 BHK,Pontspa,1030,2.0,2.0,300.0
7009,Super built-up  Area,Ready To Move,Marathahalli,2 BHK,Inden O,1065,2.0,2.0,55.0
4197,Plot  Area,Ready To Move,Nagarbhavi,2 Bedroom,,1200,2.0,1.0,150.0
3549,Super built-up  Area,Ready To Move,Sarjapur  Road,2 BHK,Ascid P,944,2.0,1.0,35.0
8363,Built-up  Area,Ready To Move,Old Madras Road,3 Bedroom,GRlas V,2300,3.0,2.0,142.0
4203,Plot  Area,Ready To Move,Whitefield,4 Bedroom,Prrry M,3004,4.0,2.0,285.0
9924,Built-up  Area,Ready To Move,Sahakara Nagar,2 BHK,KVersuj,1032,2.0,2.0,45.0
9530,Super built-up  Area,Ready To Move,Kothanur,3 BHK,Somumys,1760,3.0,,110.0
6185,Super built-up  Area,22-May,Jakkur,3 BHK,,1819.18,3.0,2.0,168.0
1639,Super built-up  Area,Ready To Move,Electronic City Phase II,2 BHK,SJmesst,1266,2.0,2.0,59.0
9130,Built-up  Area,Ready To Move,Rajaji Nagar,4 Bedroom,,1600,3.0,0.0,140.0
60,Plot  Area,Ready To Move,Tharabanahalli,3 Bedroom,,4395,3.0,2.0,240.0
1240,Built-up  Area,Ready To Move,RWF West Colony,3 BHK,PancyRe,1384,3.0,2.0,62.28
5760,Plot  Area,Ready To Move,Mallasandra,4 Bedroom,,600,2.0,2.0,50.0
5136,Plot  Area,Ready To Move,Yeshwanthpur,4 Bedroom,,1200,4.0,1.0,110.0
2343,Super built-up  Area,18-May,Banashankari,2 BHK,Bregae ,1310,2.0,2.0,80.0
2120,Super built-up  Area,Ready To Move,Doddaballapur,4 BHK,,1690,3.0,2.0,80.0
1524,Super built-up  Area,Ready To Move,Malleshpalya,3 BHK,,1785,3.0,2.0,75.0
7617,Super built-up  Area,19-Mar,Gopalapura,4 BHK,Sothadr,3301.8,5.0,2.0,570.0
153,Super built-up  Area,Ready To Move,Sanjeevini Nagar,3 BHK,Betatsi,2795,4.0,,235.0
481,Plot  Area,Ready To Move,Basavangudi,4 Bedroom,,1125,4.0,3.0,180.0
6122,Super built-up  Area,Ready To Move,Rachenahalli,3 BHK,Sovar S,1550,3.0,2.0,72.5
7674,Super built-up  Area,Ready To Move,Old Madras Road,3 BHK,Sastaat,1859,3.0,2.0,121.0
7101,Super built-up  Area,Ready To Move,Kudlu Gate,3 BHK,Brlms P,1656,3.0,2.0,80.0
1762,Built-up  Area,Ready To Move,Hebbal,2 BHK,AkncyRe,1100,2.0,2.0,50.0
8942,Built-up  Area,18-Apr,Varthur,2 BHK,Uptusol,1155,2.0,1.0,60.0
7715,Super built-up  Area,Ready To Move,1st Block HRBR Layout,2 BHK,,1250,2.0,1.0,67.0
9681,Super built-up  Area,Ready To Move,Thanisandra,1 BHK,Pronyt ,662,1.0,0.0,38.0
7479,Super built-up  Area,Ready To Move,Thigalarapalya,2 BHK,Prtanha,1245,2.0,2.0,100.0
6212,Built-up  Area,Ready To Move,Babusapalaya,2 BHK,,1105,2.0,1.0,40.0
4853,Carpet  Area,Ready To Move,Nagarbhavi,1 BHK,,300,1.0,1.0,20.0
2711,Built-up  Area,Ready To Move,Frazer Town,3 BHK,Nanorkr,3500,4.0,2.0,330.0
6766,Super built-up  Area,Ready To Move,Horamavu Agara,2 BHK,Maows M,1107.83,2.0,1.0,41.51
4150,Built-up  Area,Ready To Move,Bannerghatta Road,2 BHK,,1157,2.0,0.0,40.0
1333,Super built-up  Area,Ready To Move,Whitefield,3 BHK,ChodsGr,1485,3.0,2.0,65.0
8378,Super built-up  Area,Ready To Move,Thomas Town,2 BHK,TuiteIn,1300,2.0,,60.0
9328,Super built-up  Area,Ready To Move,Begur Road,2 BHK,Dhalsh ,1200,2.0,2.0,42.0
10005,Plot  Area,Ready To Move,7th Block Koramangala,6 Bedroom,,600,5.0,3.0,130.0
10345,Built-up  Area,Ready To Move,Marathahalli,2 BHK,VRave E,1156,2.0,2.0,52.0
9725,Plot  Area,Ready To Move,Sarjapur  Road,4 Bedroom,,3200,4.0,1.0,350.0
3850,Built-up  Area,Ready To Move,Nagaraja Garden,2 BHK,,1256,2.0,1.0,62.8
8340,Super built-up  Area,21-Jul,Koramangala,2 BHK,G ceses,1084,2.0,1.0,179.0
4124,Plot  Area,Ready To Move,Rajaji Nagar,2 Bedroom,,1160,1.0,0.0,163.0
9558,Plot  Area,Ready To Move,3rd Block Banashankari,4 Bedroom,,1200,4.0,1.0,175.0
4788,Super built-up  Area,Ready To Move,Chikkakannalli,3 BHK,,1402,2.0,2.0,85.0
2866,Plot  Area,Ready To Move,Gottigere,1 Bedroom,,812,1.0,0.0,26.0
1386,Built-up  Area,Ready To Move,Raja Rajeshwari Nagar,3 BHK,Avlya A,1610,3.0,2.0,74.0
5941,Super built-up  Area,Ready To Move,JP Nagar,2 BHK,MBncyh ,1197,2.0,1.0,47.88
3067,Plot  Area,Ready To Move,sankeswari,1 Bedroom,,461.82,1.0,1.0,31.7
9657,Built-up  Area,Ready To Move,Cox Town,2 BHK,,1280,2.0,1.0,120.0
3629,Super built-up  Area,Ready To Move,Yelachenahalli,2 BHK,BaiseBa,1080,2.0,2.0,55.0
10079,Super built-up  Area,Ready To Move,Chikku Lakshmaiah Layout,3 BHK,Prlis A,2300,3.0,2.0,280.0
9543,Built-up  Area,Ready To Move,Kambipura,2 BHK,Prrtht ,883,2.0,1.0,39.0
3028,Plot  Area,Ready To Move,Chikkabettahalli,5 Bedroom,,1100,4.0,3.0,150.0
2969,Built-up  Area,18-Aug,Electronic City Phase II,2 BHK,Sryalan,1160,2.0,1.0,33.5
8646,Super built-up  Area,Ready To Move,Thigalarapalya,3 BHK,Prtanha,2215,4.0,2.0,150.0
6136,Plot  Area,Ready To Move,Uttarahalli,6 Bedroom,,3600,6.0,2.0,303.0
8801,Super built-up  Area,Ready To Move,7th Phase JP Nagar,3 BHK,Brnia G,1400,2.0,1.0,95.0
4263,Super built-up  Area,Ready To Move,HAL 2nd Stage,3 BHK,MamalPr,1490,2.0,2.0,300.0
645,Super built-up  Area,Ready To Move,Haralur Road,2 BHK,,1194,2.0,2.0,47.0
10290,Super built-up  Area,Ready To Move,Thanisandra,2 BHK,Bhmesy ,1098,2.0,1.0,71.0
2074,Built-up  Area,Ready To Move,Sarjapur,3 BHK,Ahownve,1285,2.0,2.0,68.0
341,Super built-up  Area,Ready To Move, Devarachikkanahalli,2 BHK,Clntsrt,1250,2.0,2.0,40.0
8041,Super built-up  Area,18-Aug,Ramagondanahalli,2 BHK,ViistLa,1251,2.0,1.0,50.0
1622,Plot  Area,Ready To Move,Gubbalala,3 Bedroom,,600,3.0,2.0,75.0
7141,Super built-up  Area,Ready To Move,Silk Board,3 BHK,,1435,2.0,1.0,60.0
5796,Plot  Area,Ready To Move,AGS Layout,3 Bedroom,,1936,3.0,0.0,110.0
7184,Super built-up  Area,Ready To Move,Sarjapur  Road,3 BHK,Arldsyo,1484,2.0,,65.0
8232,Super built-up  Area,Ready To Move,Banashankari,2 BHK,Goeesem,1185,2.0,2.0,67.0
5475,Super built-up  Area,21-Dec,Kanakpura Road,2 BHK,PrarePa,900,2.0,1.0,41.0
9863,Built-up  Area,Ready To Move,Chikkabanavar,4 Bedroom,,1500,4.0,1.0,105.0
74,Super built-up  Area,Ready To Move,Hennur Road,3 BHK,Anavi B,2089,3.0,2.0,140.0
10542,Built-up  Area,Ready To Move,Annasandrapalya,4 Bedroom,,3500,4.0,0.0,150.0
8633,Plot  Area,Ready To Move,Bettadasanapura,5 Bedroom,,1200,5.0,1.0,90.0
9840,Super built-up  Area,Ready To Move,Hebbal,3 BHK,RMudeat,3895,3.0,2.0,390.0
2051,Super built-up  Area,Ready To Move,7th Phase JP Nagar,3 BHK,Vasta C,1343,2.0,2.0,56.41
2541,Built-up  Area,Ready To Move,Malleshpalya,3 BHK,MancyRe,1405,2.0,2.0,77.0
1301,Built-up  Area,Ready To Move,Kalkere,2 BHK,Sothin ,925,2.0,2.0,48.0
5877,Super built-up  Area,Ready To Move,Brookefield,2 BHK,Neestna,941,2.0,2.0,48.0
7368,Super built-up  Area,18-Apr,Kamdhenu Nagar,2 BHK,,1000,2.0,1.0,46.0
1304,Super built-up  Area,Ready To Move,Sonnenahalli,3 BHK,DSgam S,1415,2.0,1.0,55.0
8428,Built-up  Area,Ready To Move,Vishwanatha Nagenahalli,4 Bedroom,,2200,3.0,0.0,115.0
9694,Super built-up  Area,Ready To Move,Bharathi Nagar,2 BHK,ReudePr,1349,2.0,2.0,56.7
2599,Super built-up  Area,Ready To Move,Nagavara,3 BHK,,2319,3.0,2.0,180.0
2573,Super built-up  Area,Ready To Move,Kudlu,2 BHK,,1027,2.0,2.0,43.0
3186,Super built-up  Area,17-Jul,Anandapura,3 BHK,ViensRK,1576,3.0,2.0,59.1
2768,Built-up  Area,Ready To Move,Sahakara Nagar,2 BHK,,1150,2.0,1.0,54.0
4831,Super built-up  Area,Ready To Move,Ambalipura,2 BHK,,1230,2.0,2.0,66.25
4223,Super built-up  Area,Ready To Move,Hennur Road,3 BHK,Koagati,1192,2.0,1.0,62.0
10286,Super built-up  Area,Ready To Move,Kodathi,2 BHK,,1070,2.0,1.0,52.0
2106,Super built-up  Area,Ready To Move,1st Phase JP Nagar,3 BHK,Prhtsok,1875,3.0,1.0,167.0
2679,Super built-up  Area,Ready To Move,Chamrajpet,2 BHK,,1350,2.0,3.0,180.0
1387,Super built-up  Area,Ready To Move,Bellandur,2 BHK,Krine O,921,2.0,2.0,40.0
9611,Plot  Area,Ready To Move,Judicial Layout,3 Bedroom,,1200,4.0,1.0,220.0
10296,Super built-up  Area,Ready To Move,Yeshwanthpur Industrial Suburb,2 BHK,Essic C,1415,2.0,2.0,120.0
7083,Plot  Area,Ready To Move,Doddabommasandra,3 Bedroom,,646,2.0,1.0,65.0
1279,Super built-up  Area,Ready To Move,Kasturi Nagar,3 BHK,,1565,3.0,2.0,88.5
804,Built-up  Area,Ready To Move,Arekere,2 BHK,Prdowth,920,2.0,1.0,40.0
1555,Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,2 BHK,GrrvaGr,1128,2.0,2.0,38.24
10110,Super built-up  Area,Ready To Move,Yelahanka,3 BHK,Prensya,1705,3.0,1.0,91.0
4566,Super built-up  Area,Ready To Move,Sarjapur  Road,3 BHK,MJtumty,1586,3.0,3.0,70.0
10306,Super built-up  Area,18-Aug,Electronic City,1 BHK,Prarkun,630,1.0,1.0,33.7
4841,Super built-up  Area,Ready To Move,Panathur,2 BHK,Prcesvy,1199,2.0,1.0,85.0
3594,Plot  Area,Ready To Move,Subramanyapura,6 Bedroom,,1200,6.0,2.0,170.0
6035,Super built-up  Area,Ready To Move,Uttarahalli,3 BHK,,1737,2.0,3.0,95.0
6852,Super built-up  Area,Ready To Move,Begur Road,2 BHK,Dhalsh ,1200,2.0,2.0,45.6
8705,Super built-up  Area,18-Oct,Rayasandra,4 BHK,,1708,3.0,1.0,76.0
4177,Plot  Area,Ready To Move,Raja Rajeshwari Nagar,8 Bedroom,,4800,8.0,,225.0
1308,Super built-up  Area,18-Jun,KR Puram,2 BHK,MCnexva,1100,2.0,1.0,47.0
9106,Super built-up  Area,Ready To Move,Uttarahalli,3 BHK,Omy 2es,1265,2.0,2.0,65.0
3452,Super built-up  Area,Ready To Move,Chikkalasandra,2 BHK,,1230,2.0,2.0,48.0
3695,Built-up  Area,Ready To Move,Akshaya Nagar,3 BHK,DLhtsnd,1666,3.0,,95.0
4242,Built-up  Area,Ready To Move,Koramangala,3 BHK,,2300,3.0,3.0,290.0
2198,Built-up  Area,Ready To Move,Hulimavu,4 Bedroom,,1200,4.0,0.0,75.0
8966,Plot  Area,Ready To Move,Vishveshwarya Layout,6 Bedroom,,1400,6.0,3.0,160.0
4425,Super built-up  Area,Ready To Move,Thanisandra,3 BHK,G conTh,1996,3.0,2.0,135.0
6150,Plot  Area,Ready To Move,Marsur,3 Bedroom,AreraRe,1200,3.0,1.0,150.0
943,Built-up  Area,18-Mar,Kundalahalli,2 BHK,Dieldli,1047,2.0,1.0,82.0
822,Super built-up  Area,Ready To Move,Varthur,2 BHK,Hirio L,1091,2.0,1.0,34.9
5005,Built-up  Area,Ready To Move,Shivaji Nagar,2 Bedroom,,2200,2.0,0.0,110.0
6612,Super built-up  Area,17-May,Whitefield,2 BHK,SVineun,1100,2.0,1.0,37.0
8356,Built-up  Area,Ready To Move,Hennur Road,2 BHK,Koagati,1066,2.0,1.0,52.23
5619,Super built-up  Area,Ready To Move,Marathahalli,2 BHK,,1102,2.0,2.0,53.67
4547,Super built-up  Area,Ready To Move,KR Puram,2 BHK,HovasTe,950,2.0,1.0,40.0
2538,Built-up  Area,Ready To Move,Marathahalli,3 BHK,,1350,3.0,1.0,72.0
9503,Super built-up  Area,Ready To Move,Sarjapur,4 BHK,Prldsum,3508,6.0,2.0,425.0
5207,Super built-up  Area,Ready To Move,Jayanagar,2 BHK,,1036,2.0,2.0,110.0
10140,Plot  Area,Ready To Move,Chikkagubbi,4 Bedroom,LGrldti,4382,4.0,3.0,400.0
9606,Super built-up  Area,18-Apr,Marathahalli,2 BHK,,1125,2.0,1.0,54.8
3054,Plot  Area,Ready To Move,Kothannur,4 Bedroom,,600,4.0,1.0,81.0
3675,Super built-up  Area,Ready To Move,Talaghattapura,2 BHK,,1150,2.0,0.0,28.0
7776,Super built-up  Area,Ready To Move,Bellandur,2 BHK,,982,2.0,2.0,37.28
7218,Super built-up  Area,18-Dec,Whitefield,2 BHK,Prtates,1216,2.0,1.0,75.0
6722,Super built-up  Area,18-Apr,Kengeri,3 BHK,Liwerun,1741,3.0,2.0,80.0
3300,Super built-up  Area,18-May,Banashankari,4 BHK,,2500,4.0,3.0,95.0
3310,Built-up  Area,Ready To Move,Green Glen Layout,2 BHK,Mazzo P,940,2.0,1.0,56.8
7221,Super built-up  Area,Ready To Move,Hennur Road,3 BHK,,1552,3.0,3.0,75.0
8519,Super built-up  Area,Ready To Move,Yelahanka,3 BHK,Niareum,1653,3.0,3.0,93.0
5954,Super built-up  Area,Ready To Move,Anandapura,3 BHK,ViensRK,1576,3.0,2.0,58.0
832,Super built-up  Area,Ready To Move,7th Phase JP Nagar,3 BHK,Brsiaen,1450,2.0,1.0,100.0
3462,Super built-up  Area,Ready To Move,Kathriguppe,3 BHK,Prone M,1350,2.0,1.0,87.01
7643,Plot  Area,Ready To Move,KR Puram,8 Bedroom,,1500,7.0,2.0,382.0
54,Super built-up  Area,Ready To Move,Yelahanka,3 BHK,NCowsar,1600,2.0,3.0,75.0
3451,Built-up  Area,Ready To Move,Sanjay nagar,5 BHK,,3300,3.0,,250.0
6305,Super built-up  Area,17-Jun,Electronic City,2 BHK,GMown E,1070,2.0,1.0,47.0
1481,Plot  Area,Ready To Move,Bannerghatta,4 Bedroom,,810,4.0,1.0,50.0
4873,Built-up  Area,Ready To Move,Saptagiri Layout,2 BHK,,1100,2.0,2.0,44.0
8038,Super built-up  Area,Ready To Move,Thigalarapalya,3 BHK,Prtanha,2072,4.0,2.0,155.0
3335,Super built-up  Area,Ready To Move,Basaveshwara Nagar,2 BHK,Niine J,1200,2.0,0.0,90.0
6016,Super built-up  Area,Ready To Move,Bisuvanahalli,3 BHK,Prityel,1075,2.0,1.0,50.0
4926,Super built-up  Area,Ready To Move,Bellandur,2 BHK,Soodsa ,1051,2.0,2.0,60.0
9138,Super built-up  Area,Ready To Move,Hebbal,2 BHK,,1150,2.0,1.0,55.0
5797,Super built-up  Area,18-Dec,Hosa Road,3 BHK,SJerse ,1680,3.0,1.0,101.0
10475,Plot  Area,Ready To Move,RK Colony,9 Bedroom,,1200,9.0,3.0,230.0
5083,Super built-up  Area,Ready To Move,Sahakara Nagar,2 BHK,,1160,2.0,1.0,55.0
6645,Super built-up  Area,Ready To Move,Kanakapura,3 BHK,,1560,2.0,2.0,62.38
5490,Super built-up  Area,Ready To Move,CQAL Layout,3 BHK,,1200,2.0,2.0,75.0
768,Super built-up  Area,Ready To Move,Koramangala,3 BHK,,1750,3.0,2.0,130.0
2065,Built-up  Area,Ready To Move,Bellandur,3 BHK,Itnaia ,1398,3.0,1.0,68.0
10125,Built-up  Area,Ready To Move,Cox Town,2 BHK,,1073,2.0,2.0,72.0
7311,Super built-up  Area,Ready To Move,Yelahanka New Town,2 BHK,KHatsFl,960,2.0,2.0,50.0
8477,Super built-up  Area,19-Mar,Hosa Road,1 BHK,Skume R,615 - 985,1.0,0.0,39.99
4524,Super built-up  Area,17-Nov,Ramagondanahalli,2 BHK,ViistLa,1253,2.0,1.0,52.66
2717,Super built-up  Area,18-Dec,Chandapura,1 BHK,Siageal,590,1.0,0.0,13.57
2079,Built-up  Area,Ready To Move,Thubarahalli,2 BHK,Kenia G,1185,2.0,2.0,65.0
8914,Super built-up  Area,Ready To Move,7th Phase JP Nagar,3 BHK,BriumMi,1800,3.0,2.0,130.0
951,Built-up  Area,Ready To Move,Vasantha Vallabha Nagar,3 Bedroom,,1500,2.0,2.0,95.0
8058,Super built-up  Area,Ready To Move,Chinnapanahalli,2 BHK,,1010,2.0,2.0,55.0
2482,Super built-up  Area,Ready To Move,Somasundara Palya,2 BHK,Srhts P,1448,2.0,2.0,68.0
9181,Super built-up  Area,19-Jan,Malleshwaram,4 BHK,,6500,4.0,3.0,1400.0
1759,Super built-up  Area,Ready To Move,Yelahanka,3 BHK,Prensya,1705,3.0,1.0,74.16
4422,Built-up  Area,Ready To Move,Bellandur,4 Bedroom,Vaodssh,3600,4.0,0.0,260.0
6704,Super built-up  Area,19-Apr,Sarjapur,3 BHK,CLdiaAr,1404,2.0,0.0,53.35
5182,Super built-up  Area,Ready To Move,Hoodi,3 BHK,Goeur G,1925,3.0,3.0,110.0
8533,Plot  Area,Ready To Move,Kadabagere,1 Bedroom,,520,2.0,0.0,29.0
3701,Super built-up  Area,Ready To Move,Electronic City,3 BHK,GMown E,1360,2.0,1.0,70.5
4243,Plot  Area,18-Mar,Hunasamaranahalli,4 Bedroom,EmardBo,7500,4.0,2.0,900.0
688,Super built-up  Area,Ready To Move,Kaggadasapura,3 BHK,Golmsoy,1515,3.0,,83.3
3432,Super built-up  Area,Ready To Move,Whitefield,2 BHK,SSthamh,1215,2.0,2.0,39.0
4944,Built-up  Area,Ready To Move,Kanakpura Road,2 BHK,PuandHi,1339,2.0,2.0,62.0
966,Built-up  Area,Ready To Move,Sarjapur,3 BHK,,900,2.0,1.0,42.0
10108,Plot  Area,Ready To Move,Upkar Layout,6 Bedroom,,1200,6.0,2.0,160.0
2713,Super built-up  Area,Ready To Move,KR Puram,3 BHK,MCvarar,1255 - 1863,3.0,0.0,69.315
4757,Super built-up  Area,Ready To Move,Bisuvanahalli,3 BHK,Prityel,1180,2.0,1.0,60.0
10499,Plot  Area,Ready To Move,Magadi Road,4 Bedroom,,800,4.0,,60.0
6320,Super built-up  Area,Ready To Move,Yeshwanthpur,3 BHK,IBityin,1678,3.0,,92.13
5975,Super built-up  Area,Ready To Move,Whitefield,3 BHK,Toindls,2500,3.0,2.0,280.0
3572,Super built-up  Area,Ready To Move,Singasandra,2 BHK,Phhidx ,1300,2.0,2.0,65.0
5299,Super built-up  Area,Ready To Move,HSR Layout,2 BHK,Ammesss,1009,2.0,2.0,56.0
1990,Built-up  Area,Ready To Move,Jalahalli,2 BHK,Prensin,1400,1.0,1.0,80.0
1205,Super built-up  Area,Ready To Move,Kudlu Gate,3 BHK,Srier P,1535,3.0,2.0,85.0
4971,Super built-up  Area,Ready To Move,Bisuvanahalli,3 BHK,Prityel,1075,2.0,1.0,43.0
10364,Built-up  Area,18-Apr,Yelahanka,3 BHK,Hotat H,1847,3.0,3.0,92.0
6783,Built-up  Area,Ready To Move,Ittamadu,2 BHK,Arnts A,1200,2.0,0.0,43.0
3600,Super built-up  Area,18-May,Kundalahalli,3 BHK,Dieldli,1397,3.0,3.0,108.0
6490,Super built-up  Area,Ready To Move,Bannerghatta Road,3 BHK,SNity S,1450,2.0,2.0,87.0
8609,Super built-up  Area,Ready To Move,Bagalur,2 BHK,Krton S,1407,2.0,1.0,83.87
10633,Super built-up  Area,Ready To Move,Vijayanagar,3 BHK,GontsAp,1375,2.0,0.0,75.0
8070,Super built-up  Area,17-Sep,Bannerghatta Road,2 BHK,GRarken,1280,2.0,2.0,60.16
8577,Super built-up  Area,18-Aug,Jakkur,3 BHK,Ceezey ,1798,3.0,1.0,110.0
7973,Built-up  Area,Ready To Move,Whitefield,2 BHK,,1290,2.0,0.0,90.0
1625,Built-up  Area,Ready To Move,Nagarbhavi,3 Bedroom,,2400,3.0,0.0,160.0
536,Super built-up  Area,Ready To Move,HSR Layout,2 BHK,SrisePo,1372,2.0,1.0,68.0
8766,Built-up  Area,Ready To Move,Arehalli,3 BHK,,1350,2.0,2.0,65.0
7970,Plot  Area,Ready To Move,R.T. Nagar,3 Bedroom,,1200,3.0,,140.0
4212,Built-up  Area,Ready To Move,Amruthahalli,2 BHK,NCondia,1100,2.0,1.0,45.0
6456,Super built-up  Area,Ready To Move,Harlur,3 BHK,,1756,3.0,2.0,131.0
3507,Super built-up  Area,Ready To Move,Kodichikkanahalli,2 BHK,Aaubyya,1125,2.0,1.0,52.0
8393,Super built-up  Area,Ready To Move,Hebbal Kempapura,2 BHK,Goateds,1400,2.0,2.0,108.0
9524,Plot  Area,Ready To Move,Jigani,4 Bedroom,,1453,4.0,1.0,160.0
7112,Built-up  Area,Ready To Move,Marathahalli,3 BHK,Duals P,1693,3.0,2.0,125.0
2708,Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,3 BHK,GrrvaGr,1530,3.0,3.0,51.87
5031,Super built-up  Area,18-Dec,Koramangala,4 BHK,Prood P,2461,6.0,2.0,353.0
6514,Super built-up  Area,18-Aug,Whitefield,2 BHK,Prtates,1216,2.0,1.0,69.0
4662,Super built-up  Area,19-Jun,Hebbal,3 BHK,Raard B,1645,3.0,2.0,120.0
4021,Built-up  Area,Ready To Move,Gopalkrishna Nagar,2 BHK,,1280,2.0,1.0,75.0
1854,Super built-up  Area,Ready To Move,Sarjapur  Road,3 BHK,Klark L,1691,3.0,2.0,119.0
10043,Plot  Area,Ready To Move,Ramchandrapuram,1 Bedroom,,400,2.0,1.0,50.0
2872,Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,2 BHK,GrrvaGr,1151,2.0,2.0,39.02
3030,Plot  Area,Ready To Move,Ambedkar Nagar,5 Bedroom,Thessrm,5530,5.0,3.0,627.0
9397,Super built-up  Area,Ready To Move,Kanakpura Road,2 BHK,,1135,2.0,1.0,56.74
1645,Super built-up  Area,Ready To Move,Hulimavu,2 BHK,,1080,2.0,2.0,43.2
3417,Built-up  Area,Ready To Move,Yelahanka,2 BHK,,600,2.0,2.0,27.0
3476,Built-up  Area,Ready To Move,Munnekollal,3 BHK,DaniaNe,1560,3.0,3.0,75.0
10180,Plot  Area,Ready To Move,KR Puram,6 Bedroom,Coronte,1200,6.0,3.0,132.0
1792,Super built-up  Area,Ready To Move,Yelahanka New Town,2 BHK,,550,2.0,1.0,26.0
3797,Plot  Area,Ready To Move,Kenchenhalli,2 Bedroom,,675,3.0,1.0,52.0
3368,Super built-up  Area,19-Mar,Hosa Road,1 BHK,Skume R,615,1.0,1.0,28.29
7196,Super built-up  Area,18-Apr,Munnekollal,3 BHK,Sadhii ,1385,2.0,2.0,66.5
10277,Built-up  Area,18-Dec,Electronic City,3 BHK,,1400,2.0,1.0,40.45
5109,Super built-up  Area,Ready To Move,Kundalahalli Colony,3 BHK,Goourta,2065,3.0,2.0,130.0
6024,Super built-up  Area,Ready To Move,Kasavanhalli,2 BHK,,1105,2.0,2.0,42.0
8795,Super built-up  Area,Ready To Move,Banashankari,2 BHK,Bregae ,1310,2.0,2.0,80.43
9905,Plot  Area,Ready To Move,Ramchandrapuram,4 Bedroom,,600,4.0,2.0,60.0
126,Built-up  Area,Ready To Move,LB Shastri Nagar,3 BHK,Sragei ,1600,3.0,2.0,65.0
5959,Super built-up  Area,Ready To Move,Munnekollal,2 BHK,Keids O,1210,2.0,3.0,75.0
