ID,area_type,availability,location,size,society,total_sqft,bath,balcony,price,PricePrediction
2676,Super built-up  Area,Ready To Move,Doddakannelli,2 BHK,BMtusLo,1187,2.0,2.0,45.0,46.03093489583333
8483,Super built-up  Area,Ready To Move,Kalena Agrahara,2 BHK,ARomee ,1000,2.0,2.0,33.0,36.5265625
3429,Built-up  Area,Ready To Move,KR Garden,2 BHK,Saavear,925,2.0,2.0,63.0,55.6171875
7352,Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,2 BHK,GrrvaGr,1128,2.0,1.0,48.79,49.407812499999984
9330,Super built-up  Area,Ready To Move,7th Phase JP Nagar,2 BHK,Brnia G,1050,2.0,1.0,77.47,62.92734824290292
10595,Super built-up  Area,Ready To Move,Hanumanth Nagar,2 BHK,Saersel,1175,2.0,2.0,52.86,50.59718749999999
3742,Super built-up  Area,Ready To Move,Varthur,3 BHK,MKllei ,1665,3.0,1.0,53.0,70.51155208333334
10643,Super built-up  Area,Ready To Move,Rachenahalli,2 BHK,ArariGo,925,2.0,1.0,37.0,39.165875
9936,Built-up  Area,Ready To Move,Banashankari,3 BHK,Bregae ,1800,3.0,2.0,125.0,120.625
2474,Plot  Area,Ready To Move, Devarachikkanahalli,2 Bedroom,,1200,2.0,2.0,83.0,88.828125
2154,Super built-up  Area,Ready To Move,kanakapura road,3 BHK,,1375,2.0,3.0,48.06,51.38437499999999
7162,Plot  Area,Ready To Move,Lakshmipura,2 Bedroom,,1225,2.0,0.0,65.0,68.11328125
9073,Built-up  Area,18-Aug,Bommasandra Industrial Area,2 BHK,,1020,2.0,1.0,29.45,31.65718750000002
837,Super built-up  Area,18-May,Kanakpura Road,2 BHK,Wiowsri,1180,2.0,2.0,57.0,55.255624999999995
6462,Super built-up  Area,Ready To Move,Varthur,2 BHK,Maita R,965,2.0,1.0,34.0,36.125
2523,Super built-up  Area,Ready To Move,Prithvi Layout,2 BHK,Prlmsge,1352,2.0,2.0,85.0,80.06592261904763
7634,Super built-up  Area,Ready To Move,Bisuvanahalli,2 BHK,Prityel,945,2.0,1.0,33.0,36.020833333333336
8206,Plot  Area,18-Apr,Gattahalli,3 Bedroom,Miiewa ,2000,2.0,2.0,95.0,97.5625
227,Plot  Area,Ready To Move,Shantiniketan Layout,2 Bedroom,,1500,2.0,1.0,115.0,107.42708333333333
2629,Super built-up  Area,Ready To Move,Sarjapur  Road,3 BHK,,1220,3.0,2.0,58.0,57.84306344696968
9512,Built-up  Area,Ready To Move,5th Block Jayanagar,1 Bedroom,,1500,1.0,1.0,300.0,227.58885416666666
6170,Super built-up  Area,Ready To Move,Bellandur,2 BHK,,1201,2.0,2.0,59.99,57.682187500000005
10503,Super built-up  Area,Ready To Move,Vasatha Vallbha Nagar,2 BHK,,1080,2.0,1.0,37.8,42.63031249999999
3761,Super built-up  Area,Ready To Move,Hennur Road,3 BHK,Maity W,1445,3.0,1.0,86.56,84.97796874999996
7903,Super built-up  Area,Ready To Move,Kaggadasapura,2 BHK,P num P,1000,2.0,2.0,43.0,42.6875
8478,Built-up  Area,18-Dec,Sarjapur  Road,3 Bedroom,,1830,3.0,1.0,119.0,115.1875
4604,Super built-up  Area,19-Aug,Kengeri,1 BHK,VBn 2lm,416,1.0,1.0,19.5,19.10875
5003,Super built-up  Area,18-May,Maithri Layout,2 BHK,,1290,2.0,3.0,40.63,54.36859375
2816,Carpet  Area,18-Dec,Hebbal,3 BHK,Arcia S,1069,3.0,2.0,65.4,64.79625000000003
9974,Plot  Area,Ready To Move,Sector 1 HSR Layout,3 Bedroom,,2400,6.0,2.0,775.0,665.09375
8072,Super built-up  Area,Ready To Move,Hosur Road,2 BHK,,1170,2.0,1.0,48.0,47.903437499999995
3139,Super built-up  Area,Ready To Move,Gollarapalya Hosahalli,3 BHK,Mauner ,1605,3.0,2.0,50.0,65.264375
157,Super built-up  Area,Ready To Move,Thanisandra,3 BHK,Soitya ,1735,3.0,3.0,135.0,116.73812500000001
7836,Built-up  Area,Ready To Move,ISRO Layout,4 Bedroom,,950,3.0,3.0,179.0,150.28125
9133,Super built-up  Area,Ready To Move,Whitefield,2 BHK,Savarar,1024,2.0,1.0,32.0,39.4165625
10552,Plot  Area,Ready To Move,Jalahalli,2 Bedroom,,1200,2.0,0.0,130.0,101.73958333333333
8410,Super built-up  Area,Ready To Move,6th Phase JP Nagar,2 BHK,JClyner,1460,2.0,,80.0,76.1090625
1441,Super built-up  Area,18-Mar,Kadugodi,3 BHK,Alestrb,1890,4.0,3.0,127.0,123.93764880952381
2947,Plot  Area,Ready To Move,Vajarahalli,5 Bedroom,,600,3.0,1.0,86.0,86.59375
6536,Super built-up  Area,Ready To Move,6th Phase JP Nagar,2 BHK,,1213,2.0,1.0,63.0,61.0728125
5766,Super built-up  Area,Ready To Move,Thanisandra,3 BHK,Bhmesy ,1917,4.0,2.0,100.0,109.33072916666667
700,Built-up  Area,18-Dec,Electronic City,2 BHK,,1125,2.0,1.0,32.49,35.018234375000006
4700,Super built-up  Area,Ready To Move,Kanakapura,2 BHK,,1190,2.0,2.0,39.0,43.297395833333326
1670,Super built-up  Area,Ready To Move,T K Reddy Layout,3 BHK,DSineun,1616,3.0,1.0,75.0,74.7171875
6113,Super built-up  Area,Ready To Move,Gollahalli,3 BHK,MJlese ,1570,3.0,2.0,78.0,81.4440625
10558,Super built-up  Area,18-Aug,6th Phase JP Nagar,3 BHK,,1250,3.0,3.0,48.9,46.94687500000001
8486,Plot  Area,Ready To Move,Whitefield,5 Bedroom,PrOakSi,2297,5.0,2.0,269.0,273.9375
9663,Built-up  Area,Ready To Move,Kaggadasapura,2 BHK,,1045,2.0,2.0,55.0,51.78125
9513,Built-up  Area,Ready To Move,Mahalakshmi Puram,6 Bedroom,,3000,6.0,3.0,300.0,251.34375
6670,Super built-up  Area,Ready To Move,Brindavan Nagar,3 BHK,Mancy R,1520,3.0,2.0,111.0,99.6396875
4907,Built-up  Area,Ready To Move,Outer Ring Road East,2 BHK,Hoens T,1367,2.0,2.0,62.0,62.6875
6044,Plot  Area,Ready To Move,Sector 1 HSR Layout,2 Bedroom,,600,2.0,1.0,120.0,102.328125
3941,Super built-up  Area,17-Sep,Sonnenahalli,1 BHK,Skacak ,605,1.0,1.0,40.0,37.059062499999996
2602,Built-up  Area,Ready To Move,Teachers Colony,4 BHK,,3000,4.0,2.0,240.0,227.65625
4280,Super built-up  Area,Ready To Move,Kenchenahalli,2 BHK,AriosPa,1015,2.0,2.0,58.0,53.840312499999996
2627,Built-up  Area,Ready To Move,Malleshwaram,3 BHK,Maens G,2000,3.0,2.0,250.0,247.2890625
3898,Super built-up  Area,Ready To Move,AECS Layout,2 BHK,Srestve,1080,2.0,2.0,55.0,47.5690625
6085,Super built-up  Area,Ready To Move,Hennur Road,3 BHK,SaireSa,1949,3.0,1.0,133.0,129.6875
5609,Super built-up  Area,Ready To Move,Sarjapur  Road,4 BHK,Maana E,3785,5.0,,280.0,286.5625
5202,Super built-up  Area,19-Dec,Jakkur,2 BHK,Ceezey ,1483,2.0,1.0,98.0,96.99312499999999
6323,Super built-up  Area,Ready To Move,Magadi Road,3 BHK,Vrenty ,1191,2.0,1.0,55.38,58.555148809523835
9282,Super built-up  Area,Ready To Move,Haralur Road,2 BHK,,1194,2.0,2.0,47.0,46.573807151794284
4442,Built-up  Area,Ready To Move,Chikkalasandra,3 BHK,V2avei ,1428,2.0,1.0,80.0,74.26656249999999
3187,Super built-up  Area,Ready To Move,Sompura,2 BHK,,1020,2.0,3.0,41.0,43.21107142857143
8509,Super built-up  Area,18-Apr,Sarjapur  Road,2 BHK,AsastDe,984,2.0,1.0,45.91,49.311723079004324
9596,Super built-up  Area,19-Jun,Whitefield,2 BHK,Pae 2ov,1195,2.0,1.0,61.36,61.744843749999994
6756,Super built-up  Area,Ready To Move,New Gurappana Palya,3 BHK,,2000,4.0,,130.0,128.62946428571428
3014,Built-up  Area,18-Dec,Electronic City,3 BHK,,1220,2.0,2.0,35.24,36.077031250000005
1402,Super built-up  Area,Ready To Move,Yeshwanthpur,3 BHK,GoandAc,1850,3.0,3.0,100.0,110.71875
1543,Super built-up  Area,21-Jun,Vijayanagar,3 BHK,Saahaat,1490,3.0,2.0,100.0,92.12312500000002
3288,Plot  Area,18-Feb,Sarjapur  Road,3 Bedroom,Cetattu,1200,3.0,2.0,70.0,75.25
6923,Built-up  Area,Ready To Move,Sarjapur  Road,3 Bedroom,AztheBr,3004,4.0,,158.0,205.53125
7817,Super built-up  Area,Ready To Move,Pampa Extension,2 BHK,Pancy R,993,2.0,3.0,45.5,43.8803125
3971,Super built-up  Area,Ready To Move,Akshayanagara West,2 BHK,Ajomaa ,1205,2.0,2.0,60.0,58.1140625
10280,Plot  Area,Ready To Move,Kumaraswami Layout,6 Bedroom,,510,4.0,1.0,70.0,97.34375
4894,Super built-up  Area,Ready To Move,Bommanahalli,3 BHK,SNeur G,1360 - 1890,,,87.72,84.413125
1722,Super built-up  Area,Ready To Move,Bisuvanahalli,2 BHK,Prityel,845,2.0,1.0,37.0,33.960714285714275
6480,Super built-up  Area,Ready To Move,CV Raman Nagar,2 BHK,Roareta,1198,2.0,2.0,60.0,55.45097916666666
5338,Super built-up  Area,Ready To Move,Venkatadri Layout,1 BHK,Raiyai ,600,1.0,1.0,43.0,40.77083333333333
2664,Built-up  Area,Ready To Move,Bhagyalakshmi Avenue,2 BHK,Prineth,955,1.0,2.0,34.01,38.83749999999999
6186,Plot  Area,Ready To Move,Kanakapura,3 Bedroom,,1500,3.0,3.0,125.0,120.2578125
2227,Super built-up  Area,18-May,Gunjur Palya,2 BHK,,1050,2.0,1.0,43.0,44.0
9751,Super built-up  Area,Ready To Move,Electronic City,2 BHK,GMown E,1070,2.0,1.0,48.0,52.797655155745204
603,Plot  Area,Ready To Move,Doddagubbi,3 Bedroom,,1125,4.0,1.0,70.0,81.6875
2611,Built-up  Area,Ready To Move,9th Phase JP Nagar,2 BHK,,1164,2.0,1.0,56.0,56.3078125
6747,Super built-up  Area,Ready To Move,Sarjapur  Road,2 BHK,SJityaz,1308,2.0,1.0,58.86,73.19065178571428
2929,Plot  Area,Ready To Move,Sunkadakatte,9 Bedroom,,1500,6.0,1.0,80.0,101.09375
7523,Super built-up  Area,Ready To Move,Hennur Road,3 BHK,Samittv,2264,3.0,2.0,168.0,165.24375
393,Super built-up  Area,Ready To Move,Electronics City Phase 1,2 BHK,Courf T,1113.27,2.0,2.0,53.0,54.5
5117,Super built-up  Area,18-Apr,Hebbal,3 BHK,Arcia S,1328,2.0,2.0,60.0,62.88915688131313
8062,Super built-up  Area,Ready To Move,Hormavu,2 BHK,Srarkha,1200,2.0,2.0,68.0,64.00416666666666
8268,Super built-up  Area,Ready To Move, Devarachikkanahalli,2 BHK,Wiaysld,1230,2.0,1.0,58.0,57.313125
4847,Super built-up  Area,Ready To Move,Marathahalli,3 BHK,Asintas,1710,3.0,2.0,100.0,110.9453125
10006,Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,2 BHK,Vaw 1il,1090,2.0,2.0,57.0,49.79296874999999
95,Super built-up  Area,Ready To Move,Domlur,3 BHK,,1540,3.0,2.0,90.0,87.4125
6733,Super built-up  Area,18-Jun,Kothnoor Dinne,2 BHK,,1200,2.0,2.0,35.0,40.66077083333333
2124,Super built-up  Area,Ready To Move,Varthur,2 BHK,DSingSt,1112,2.0,2.0,40.0,41.446250000000006
8727,Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,3 BHK,DwntsAp,1510,2.0,2.0,55.0,64.36843750000001
9829,Built-up  Area,17-Dec,Hormavu,3 Bedroom,,2400,3.0,1.0,177.0,169.15625
10056,Super built-up  Area,Ready To Move,RMV Extension,3 BHK,Reion M,1675,3.0,3.0,62.0,71.1953125
5756,Super built-up  Area,Ready To Move,Yelenahalli,2 BHK,Nisisn ,1090,2.0,1.0,54.0,47.54210416666667
3859,Super built-up  Area,20-Jun,Whitefield,3 BHK,Somns T,1386,3.0,1.0,57.46,58.95859375000002
3069,Super built-up  Area,Ready To Move,Yelahanka,2 BHK,Rarthne,915,2.0,2.0,48.0,43.9003125
6719,Plot  Area,Immediate Possession,Hoskote,,SJowsn ,800 - 2660,,,28.545,39.26078125000001
9803,Plot  Area,Ready To Move,9th Phase JP Nagar,7 Bedroom,,820,7.0,3.0,140.0,130.0625
8250,Super built-up  Area,Ready To Move,Hegde Nagar,3 BHK,SoitaCa,1847,3.0,2.0,123.0,127.05069444444445
4726,Built-up  Area,Ready To Move,Sarjapur  Road,2 BHK,Shthi S,915,2.0,2.0,37.0,36.9375
3533,Super built-up  Area,18-Jul,Balagere,2 BHK,Soresea,1205.47,2.0,1.0,81.0,77.86013988095239
6449,Super built-up  Area,Ready To Move,Kundalahalli,2 BHK,Dieldli,1047,2.0,1.0,82.62,84.00528546626987
10047,Super built-up  Area,18-May,Devanahalli,2 BHK,Jurdsig,1230,2.0,1.0,56.45,60.77812500000002
9210,Super built-up  Area,Ready To Move,Koramangala,3 BHK,KHage G,1720,2.0,1.0,130.0,123.3125
2271,Super built-up  Area,Ready To Move,Kothanur,3 BHK,,1435,3.0,3.0,70.0,70.03125
3880,Super built-up  Area,Ready To Move,Yelahanka,3 BHK,PuziaVe,1566,3.0,2.0,97.0,96.040625
6532,Plot  Area,Ready To Move,Uttarahalli,6 Bedroom,,1680,6.0,1.0,125.0,177.8125
9587,Super built-up  Area,19-Dec,Hoodi,3 BHK,Caycend,1559,3.0,1.0,81.55,81.38218750000001
1631,Super built-up  Area,Ready To Move,Gubbalala,3 BHK,MauilTr,1745,3.0,2.0,125.0,114.1700633567821
9065,Super built-up  Area,Ready To Move,Kaggadasapura,2 BHK,Gincyi ,960,2.0,1.0,45.0,44.2815625
4802,Built-up  Area,Ready To Move,Ramamurthy Nagar,4 BHK,,2560,4.0,2.0,75.0,115.47916666666666
3418,Plot  Area,Ready To Move,Kumaraswami Layout,5 Bedroom,,1270,4.0,1.0,128.0,120.71875
3424,Carpet  Area,18-Dec,Bhoganhalli,4 BHK,Rosha I,1451.5,4.0,1.0,121.0,124.5
5500,Super built-up  Area,Ready To Move,DUO Layout,3 BHK,Viockit,1643,3.0,2.0,75.0,77.03541666666666
2836,Super built-up  Area,Ready To Move,Kasavanhalli,3 BHK,HMwerCo,1476,3.0,0.0,89.0,95.33958333333332
9857,Super built-up  Area,17-Jun,Sarjapur,2 BHK,,850,2.0,2.0,32.0,31.275
5365,Built-up  Area,Ready To Move,Banashankari Stage II,4 Bedroom,,1500,2.0,0.0,650.0,517.09375
1355,Super built-up  Area,Ready To Move,Puttanahalli,3 BHK,,1450,3.0,1.0,65.0,67.35171875
3547,Super built-up  Area,Ready To Move,Electronic City,3 BHK,DSgmax ,1400,2.0,1.0,48.0,49.19432291666667
1835,Super built-up  Area,Ready To Move,Whitefield,4 BHK,PrOakSi,3606,4.0,2.0,312.0,290.7125
1950,Super built-up  Area,Ready To Move,Byagadadhenahalli,3 BHK,VBavaai,1130,3.0,1.0,38.0,42.280781250000004
10035,Super built-up  Area,18-Apr,Marathahalli,2 BHK,,1019,2.0,2.0,49.86,50.239951636904756
10327,Plot  Area,Ready To Move,Govindapura,4 Bedroom,,702,4.0,0.0,65.0,77.71875
8951,Super built-up  Area,Ready To Move,Yelahanka,2 BHK,Shana S,1445,2.0,2.0,82.0,75.17520833333333
10654,Super built-up  Area,Ready To Move,Kachanayakanahalli,2 BHK,ICoolon,827,2.0,0.0,34.0,35.67109375
5471,Super built-up  Area,18-May,Madiwala,3 BHK,,1250,3.0,2.0,43.0,40.60416666666667
7689,Super built-up  Area,19-Mar,Hennur Road,2 BHK,Puachal,1232,2.0,1.0,69.6,77.6286292726371
6120,Super built-up  Area,Ready To Move, Devarabeesana Halli,3 BHK,Sorisa ,1750,3.0,2.0,150.0,141.37864583333334
3842,Super built-up  Area,Ready To Move,Sarjapur  Road,2 BHK,,1263,2.0,1.0,78.0,77.09281250000001
10646,Super built-up  Area,Ready To Move,Thanisandra,2 BHK,SLaceda,1225,2.0,1.0,37.0,40.3721875
8814,Built-up  Area,Ready To Move,Whitefield,3 BHK,Paony H,1770,4.0,1.0,68.0,82.25
3704,Plot  Area,Ready To Move,Whitefield,5 Bedroom,,3227,5.0,0.0,250.0,354.859375
8160,Super built-up  Area,21-Dec,Whitefield,2 BHK,Preaunt,1356,2.0,1.0,94.84,93.2384375
6821,Super built-up  Area,Ready To Move,BTM Layout,3 BHK,PancyPr,1600,3.0,2.0,112.0,98.171875
2908,Super built-up  Area,Ready To Move,Reliable Woods Layout,3 BHK,,1306,2.0,2.0,58.0,57.001015625
19,Super built-up  Area,Ready To Move,Manayata Tech Park,2 BHK,,1100,2.0,2.0,48.0,47.21666666666667
5012,Built-up  Area,Ready To Move,NRI Layout,2 BHK,,1060,2.0,2.0,35.0,40.5625
8917,Super built-up  Area,Ready To Move,Nallurhalli,3 BHK,Adevo S,1620,3.0,3.0,95.0,86.849375
4672,Super built-up  Area,Ready To Move,Mysore Road,3 BHK,PrntaEn,1560,3.0,2.0,120.0,115.96875
6201,Super built-up  Area,Ready To Move,Manayata Tech Park,2 BHK,,1100,2.0,2.0,46.0,47.21666666666667
1599,Super built-up  Area,Ready To Move,Sarjapur  Road,4 BHK,Vaunei ,4111,4.0,1.0,310.0,313.25
3540,Super built-up  Area,19-Mar,Thanisandra,1 BHK,Bhe 2ko,923,1.0,1.0,60.84,57.939062499999984
5229,Super built-up  Area,18-Jul,Balagere,2 BHK,Soresea,1210,2.0,1.0,74.0,76.88568204365077
3787,Plot  Area,Ready To Move,Nagadevanahalli,3 Bedroom,,600,4.0,2.0,110.0,103.125
8109,Super built-up  Area,Ready To Move,Kengeri,2 BHK,,1000,2.0,2.0,34.0,35.1959375
3000,Plot  Area,Ready To Move,Frazer Town,5 Bedroom,,2350,2.0,0.0,423.0,418.75
5844,Plot  Area,Ready To Move,Govindpura,6 Bedroom,,850,7.0,2.0,100.0,100.28125
3524,Super built-up  Area,Ready To Move,Cooke Town,4 BHK,,3950,4.0,,450.0,425.015625
5664,Super built-up  Area,Ready To Move,Kaggadasapura,3 BHK,,1340,3.0,1.0,66.0,62.00828125
9230,Plot  Area,Ready To Move,Kengeri Hobli,2 Bedroom,,1840,1.0,0.0,95.0,96.76781249999999
1261,Built-up  Area,Ready To Move,Whitefield,3 BHK,Mithmn ,1700,3.0,2.0,115.0,113.28125
3614,Super built-up  Area,19-Aug,Sarjapura - Attibele Road,2 BHK,,1033,2.0,2.0,28.41,34.11334821428571
6220,Super built-up  Area,Ready To Move,BEML Layout,2 BHK,,1194,2.0,1.0,65.0,61.117916666666666
809,Built-up  Area,Ready To Move,Kasavanhalli,3 BHK,HMonymp,1717,3.0,3.0,99.0,101.78125
5730,Plot  Area,Ready To Move,Ejipura,2 Bedroom,,922,2.0,1.0,70.0,64.25
2029,Super built-up  Area,Ready To Move,Thigalarapalya,4 BHK,Prtanha,3122,6.0,2.0,235.0,237.66666666666663
5549,Super built-up  Area,Ready To Move,Kudlu Gate,3 BHK,,1465,2.0,2.0,49.81,57.85499999999998
4630,Super built-up  Area,18-Jul,Electronic City,2 BHK,GMown E,1025,2.0,1.0,54.1,52.047604166666666
5391,Super built-up  Area,Ready To Move,Sarjapur,2 BHK,,1240,2.0,1.0,44.3,46.495
8982,Super built-up  Area,Ready To Move,7th Phase JP Nagar,2 BHK,Brnia G,1050,2.0,0.0,68.0,67.55604538690477
3999,Super built-up  Area,Ready To Move,Hormavu,3 BHK,Ocock R,1500,3.0,3.0,70.0,75.82124999999999
8324,Plot  Area,Ready To Move,Harsha Layout,4 Bedroom,,2100,6.0,3.0,100.0,158.03125
1702,Built-up  Area,Ready To Move,Ulsoor,2 BHK,,1275,2.0,,120.0,107.0625
5614,Super built-up  Area,Ready To Move,HSR Layout,2 BHK,NRosete,1140,2.0,2.0,46.0,46.0
5605,Built-up  Area,Ready To Move,LB Shastri Nagar,2 BHK,,1184,2.0,1.0,69.0,61.8140625
7542,Super built-up  Area,18-Apr,Haralur Road,3 BHK,SNnia E,1520,2.0,2.0,85.0,96.76718749999999
3717,Super built-up  Area,Ready To Move,Kambipura,2 BHK,Prrtht ,883,2.0,1.0,39.0,40.22392971611722
7456,Super built-up  Area,18-Nov,Sarjapur  Road,2 BHK,AsastDe,984,2.0,1.0,55.0,49.311723079004324
8969,Super built-up  Area,Ready To Move,Bhuvaneshwari Nagar,2 BHK,,1000,2.0,2.0,60.0,54.15625
1880,Built-up  Area,Ready To Move,7th Phase JP Nagar,6 BHK,BriumMi,5080,7.0,,450.0,385.0625
3349,Super built-up  Area,19-Dec,Domlur Layout,3 BHK,,2000,3.0,2.0,200.0,147.5
6784,Built-up  Area,Ready To Move,8th Phase JP Nagar,3 Bedroom,,1900,4.0,1.0,90.0,104.375
9221,Super built-up  Area,22-Dec,2nd Phase Judicial Layout,2 BHK,,700,2.0,1.0,35.0,34.2175487012987
8501,Super built-up  Area,Ready To Move,Bandepalya,2 BHK,Jaity H,1125,2.0,1.0,48.0,48.19526785714286
10094,Plot  Area,Ready To Move,Meenakunte,3 Bedroom,Sreat R,3900,3.0,3.0,250.0,258.5625
8372,Super built-up  Area,Ready To Move,Nagashetty Halli,2 BHK,,1350,2.0,2.0,65.0,68.0
6461,Built-up  Area,Ready To Move,Dodda Nekkundi,2 BHK,GSodsee,1145,2.0,1.0,46.5,46.875
9895,Super built-up  Area,Ready To Move,Babusapalaya,2 BHK,ARngsd ,1061,2.0,1.0,33.84,38.58746354166667
5350,Super built-up  Area,21-Dec,Bannerghatta Road,2 BHK,PrarePa,1115,2.0,1.0,61.0,61.69380357142856
1046,Super built-up  Area,Ready To Move,Whitefield,3 BHK,SRidePr,1560,2.0,2.0,72.0,71.6625
4381,Super built-up  Area,Ready To Move,Kanakpura Road,3 BHK,JRrnauv,1482,3.0,3.0,60.98,72.15313430059524
4119,Super built-up  Area,Ready To Move,Kadubeesanahalli,3 BHK,PrpiaSr,1532,3.0,1.0,115.0,105.685078125
6137,Built-up  Area,18-Dec,Electronic City,2 BHK,,1165,2.0,1.0,33.64,34.144999999999996
1568,Plot  Area,Ready To Move,Chikka Tirupathi,3 Bedroom,FiriaVi,1808,4.0,2.0,80.27,115.42270833333333
462,Super built-up  Area,Ready To Move,Hoysalanagar,2 BHK,RKntsrt,850,2.0,1.0,30.0,29.90625
743,Super built-up  Area,Ready To Move,Cunningham Road,4 BHK,,5270,4.0,3.0,1250.0,1090.75
222,Built-up  Area,Ready To Move,"Lakshminarayanapura, Electronic City Phase 2",4 BHK,,2000,4.0,1.0,75.5,82.609375
5965,Plot  Area,Ready To Move,Gidada Konnenahalli,6 Bedroom,,600,4.0,2.0,105.0,96.1875
4671,Super built-up  Area,19-Dec,Hebbal,3 BHK,Magiaya,1255,2.0,1.0,90.0,87.79807627615442
2199,Super built-up  Area,Ready To Move,Sonnenahalli,2 BHK,Skacak ,1268,2.0,1.0,73.0,72.24270833333333
625,Super built-up  Area,Ready To Move,Whitefield,3 BHK,Gotis A,1720,3.0,3.0,100.0,97.41073958333332
2098,Super built-up  Area,18-Apr,Electronic City Phase II,2 BHK,MJtroty,1003,2.0,1.0,40.6,37.19377083333335
7150,Super built-up  Area,Ready To Move,Bellandur,2 BHK,SRageri,1200,2.0,1.0,52.0,52.8434375
4574,Super built-up  Area,21-Dec,Hoodi,1 BHK,GoAirej,706,1.0,1.0,48.24,47.10609375000001
5584,Super built-up  Area,Ready To Move,Uttarahalli,3 BHK,Baveles,1685,3.0,2.0,85.0,90.359375
7360,Super built-up  Area,Ready To Move,M V Extenstion,6 BHK,,900,5.0,,100.0,103.65625
8330,Super built-up  Area,Ready To Move,7th Phase JP Nagar,2 BHK,Brnia G,1050,2.0,1.0,77.0,62.92734824290292
8598,Super built-up  Area,18-Aug,Haralur Road,3 BHK,SNnia E,1810,3.0,2.0,100.0,108.95853174603175
353,Super built-up  Area,Ready To Move,Akshaya Nagar,2 BHK,SagasSa,1388,2.0,3.0,57.0,61.6875
456,Super built-up  Area,18-May,Chandapura,3 BHK,SunceEs,1190,2.0,2.0,30.35,30.350000000000016
8895,Super built-up  Area,Ready To Move,Kanakpura Road,3 BHK,PuandHi,1498,3.0,2.0,74.9,82.66817708333335
239,Built-up  Area,Ready To Move,Kullappa Colony,2 BHK,,1060,2.0,2.0,60.0,55.21875
5362,Super built-up  Area,Ready To Move,Yeshwanthpur,3 BHK,IBityin,1679,3.0,,92.13,92.54616071428575
2531,Super built-up  Area,Ready To Move,Yeshwanthpur,2 BHK,Vatra N,1195,2.0,2.0,100.0,86.51370098039214
5551,Built-up  Area,Ready To Move,Vishveshwarya Layout,4 BHK,,2000,4.0,1.0,75.0,84.9375
6673,Super built-up  Area,Ready To Move,Rachenahalli,2 BHK,Paentta,1200,2.0,2.0,50.0,48.325
9736,Super built-up  Area,18-Apr,Pragathi Nagar,1 BHK,Asarkia,799 - 803,1.0,0.0,33.645,38.123828124999996
2903,Plot  Area,Ready To Move,Kumaraswami Layout,3 Bedroom,,600,3.0,1.0,98.0,89.578125
1018,Super built-up  Area,Ready To Move,Kattigenahalli,7 BHK,,4100,7.0,,140.0,161.25
4065,Built-up  Area,18-Dec,Electronic City,3 BHK,,1400,2.0,1.0,40.44,44.51775520833335
7074,Super built-up  Area,Ready To Move,Jakkuru Layout,2 BHK,,1200,2.0,1.0,54.0,54.0
1760,Super built-up  Area,Ready To Move,Thigalarapalya,2 BHK,,1418,2.0,2.0,95.0,103.63014991678641
2337,Super built-up  Area,Ready To Move,Talaghattapura,3 BHK,,1223,2.0,1.0,42.81,44.10234374999998
9806,Super built-up  Area,Ready To Move,Uttarahalli,3 BHK,SLnssPr,1330,2.0,2.0,46.55,45.476974887092055
9043,Super built-up  Area,Ready To Move,Singapura Village,2 BHK,Juoryma,825,2.0,1.0,35.0,33.90875
1103,Plot  Area,Ready To Move,5th Phase JP Nagar,9 Bedroom,,812,6.0,3.0,165.0,149.90625
8757,Built-up  Area,Ready To Move,ISRO Layout,4 Bedroom,,4200,4.0,2.0,255.0,311.8125
8374,Super built-up  Area,Ready To Move,Tigalarpalya,3 BHK,Spess C,1998,3.0,2.0,117.0,119.21875
10389,Super built-up  Area,Ready To Move,Singasandra,3 BHK,,1510,3.0,2.0,75.0,77.2078125
7728,Super built-up  Area,Ready To Move,Hennur Road,2 BHK,,1020,2.0,3.0,47.0,48.14719642857143
2648,Super built-up  Area,Ready To Move,Koramangala,2 BHK,Suryais,1325,2.0,2.0,119.0,115.71875
9771,Plot  Area,Ready To Move,Sarjapur,4 Bedroom,Puodsm ,2970,3.0,3.0,130.0,166.53125
9845,Plot  Area,Ready To Move,Akshaya Nagar,1 Bedroom,,2000,1.0,0.0,200.0,172.0625
10037,Plot  Area,Ready To Move,Channasandra,7 Bedroom,,4278,7.0,1.0,299.0,436.28125
5009,Super built-up  Area,18-Aug,Haralur Road,3 BHK,SNnia E,1520,2.0,2.0,125.0,96.76718749999999
8596,Built-up  Area,Ready To Move,Marathahalli,3 BHK,,1605,3.0,2.0,76.0,74.46875
10167,Super built-up  Area,Ready To Move,Haralur Road,2 BHK,RInceeg,1243,2.0,2.0,46.0,45.91325207421256
3647,Plot  Area,Ready To Move,Nagadevanahalli,4 Bedroom,,1350,4.0,2.0,145.0,164.53125
1034,Super built-up  Area,Ready To Move,Hoodi,2 BHK,Goeur G,1420,2.0,2.0,75.0,81.53125
3869,Super built-up  Area,18-Nov,Whitefield,2 BHK,,1200,2.0,1.0,45.84,46.27339583333333
3060,Super built-up  Area,Ready To Move,Kambipura,2 BHK,Prrtht ,883,2.0,1.0,45.0,40.22392971611722
9848,Super built-up  Area,Ready To Move,Haralur Road,3 BHK,DSimaUl,1730,3.0,1.0,95.0,97.0
